Unnamed: 0,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
3704,24788,1,0,8.0,1,0,1,4,1,4,4,4,4,4,3,3,4,3,3,3,4,0,0,neutral or dissatisfied
3705,39983,1,0,1.0,1,0,4,3,4,2,4,3,2,3,3,3,2,5,3,4,3,0,0,neutral or dissatisfied
3707,103092,1,0,8.0,1,0,1,2,4,1,5,2,4,4,4,4,1,4,3,4,3,0,0,neutral or dissatisfied
3708,33812,0,0,7.0,0,1,5,3,1,1,1,2,3,3,3,3,3,3,3,3,1,0,0,neutral or dissatisfied
3709,53551,1,1,7.0,0,0,2,2,2,2,1,3,2,2,3,1,4,5,5,5,3,4,0,neutral or dissatisfied
3711,62855,1,1,6.0,0,1,7,1,1,1,3,4,1,4,4,5,5,4,3,4,4,0,0,neutral or dissatisfied
3712,49623,1,0,5.0,0,1,0,4,3,3,3,3,4,3,2,2,2,4,2,2,3,0,0,neutral or dissatisfied
3713,36792,1,0,2.0,1,0,8,4,3,4,4,4,1,1,4,3,4,3,1,2,1,4,4,neutral or dissatisfied
3714,72954,0,0,2.0,0,1,7,2,1,1,1,2,2,2,2,3,2,3,2,3,2,3,4,neutral or dissatisfied
3715,46059,0,0,8.0,1,0,2,2,5,2,4,2,2,2,2,4,2,5,5,4,2,1,4,neutral or dissatisfied
3716,96251,0,0,1.0,1,0,1,3,3,3,2,2,3,4,2,4,1,1,4,3,2,4,4,neutral or dissatisfied
3717,125905,0,0,2.0,1,0,2,1,2,1,4,1,4,4,4,5,3,3,4,1,4,5,5,neutral or dissatisfied
3718,59768,1,0,4.0,0,1,6,4,4,4,4,3,4,3,4,4,4,4,2,4,1,0,0,neutral or dissatisfied
3721,117739,0,0,8.0,0,1,8,2,1,1,1,3,4,3,2,2,2,2,4,2,4,1,0,neutral or dissatisfied
3724,117144,0,0,8.0,1,0,0,2,5,2,3,1,2,1,1,3,5,5,4,5,1,1,0,neutral or dissatisfied
3726,25641,1,0,4.0,1,0,1,3,5,3,1,5,3,5,5,4,4,5,5,5,5,1,2,neutral or dissatisfied
3728,36908,1,0,8.0,1,0,7,2,5,2,3,4,4,4,5,5,2,1,5,5,4,0,0,neutral or dissatisfied
3730,46209,0,0,2.0,1,1,1,2,5,2,4,4,2,4,4,3,3,5,4,4,4,4,4,neutral or dissatisfied
3732,12,1,1,2.0,0,1,1,1,2,2,4,1,2,2,1,2,5,4,1,3,1,3,3,neutral or dissatisfied
3735,97595,0,0,8.0,0,1,1,2,1,1,1,2,3,4,2,2,2,2,4,2,1,0,0,neutral or dissatisfied
3739,90918,0,1,6.0,0,0,1,2,0,2,5,4,2,4,4,2,4,2,3,4,4,0,0,neutral or dissatisfied
3741,61519,1,0,1.0,1,0,7,2,2,2,4,2,2,2,2,3,2,4,1,4,2,0,0,neutral or dissatisfied
3744,21217,0,1,2.0,0,0,0,1,2,1,4,5,1,1,5,4,2,4,4,3,5,0,0,neutral or dissatisfied
3745,123771,1,1,4.0,0,1,1,1,1,1,3,5,1,4,5,1,3,4,4,4,5,0,3,neutral or dissatisfied
3746,100496,0,0,8.0,0,0,2,3,4,4,4,2,3,2,2,3,5,4,4,3,2,3,2,neutral or dissatisfied
3749,28306,1,0,2.0,0,1,2,3,3,1,1,3,3,3,3,3,3,3,2,4,3,0,0,neutral or dissatisfied
3751,67224,1,0,8.0,1,0,3,3,4,3,4,3,3,2,3,3,3,1,3,3,3,4,4,neutral or dissatisfied
3753,35340,1,0,8.0,0,1,3,3,3,5,3,1,3,2,3,3,3,3,2,3,3,0,1,neutral or dissatisfied
3758,60829,1,0,8.0,0,1,1,4,4,4,4,2,3,3,4,4,4,4,4,4,4,0,0,neutral or dissatisfied
3759,22449,1,0,8.0,1,0,0,3,4,3,2,3,5,5,4,4,3,4,4,4,5,0,0,neutral or dissatisfied
3760,38069,0,0,8.0,0,1,4,3,3,3,3,4,4,3,3,3,3,3,2,3,1,2,0,neutral or dissatisfied
3764,91396,0,0,2.0,0,0,7,2,3,3,3,2,2,4,2,1,2,2,1,4,2,0,1,neutral or dissatisfied
3765,67987,0,0,8.0,0,2,2,3,4,4,4,3,3,3,3,1,4,3,2,4,3,0,0,neutral or dissatisfied
3766,82630,0,0,4.0,1,0,1,2,5,2,2,2,2,4,2,1,3,1,5,1,2,0,0,neutral or dissatisfied
3767,118251,1,0,8.0,0,0,6,4,4,4,4,1,3,3,4,4,4,4,1,4,2,0,1,neutral or dissatisfied
3768,35003,0,0,1.0,1,0,3,3,5,2,2,1,2,1,1,4,5,5,3,4,1,0,0,neutral or dissatisfied
3770,118791,1,0,7.0,1,0,0,2,2,2,3,2,3,3,2,2,2,1,2,2,4,2,1,neutral or dissatisfied
3772,86086,1,1,2.0,0,0,0,2,0,2,4,3,2,3,3,3,5,5,4,4,3,0,0,neutral or dissatisfied
3774,111586,0,0,1.0,1,0,2,3,4,3,3,1,3,1,1,5,3,4,2,3,1,0,0,neutral or dissatisfied
3778,58786,1,0,3.0,0,0,3,2,5,5,5,2,2,2,1,2,2,2,2,4,2,5,5,neutral or dissatisfied
3779,77373,0,0,2.0,0,1,6,2,4,4,4,2,2,2,2,2,2,4,1,3,2,2,2,neutral or dissatisfied
3782,15563,0,1,2.0,0,0,0,3,5,3,5,3,3,1,3,5,2,4,3,1,3,0,0,neutral or dissatisfied
3785,122336,0,0,2.0,1,2,1,2,1,2,4,5,2,2,5,2,5,3,2,4,5,0,0,neutral or dissatisfied
3787,20484,0,1,6.0,0,0,0,3,0,3,3,4,3,4,4,5,3,3,2,5,4,0,0,neutral or dissatisfied
3789,91237,0,0,6.0,1,0,0,1,4,1,4,1,1,1,1,4,2,5,3,4,1,2,3,neutral or dissatisfied
3790,81234,0,0,8.0,1,0,1,2,5,4,3,2,4,2,2,5,5,4,4,4,2,0,0,neutral or dissatisfied
3791,45960,0,0,1.0,1,2,2,3,5,2,2,2,2,2,2,3,4,3,2,5,2,0,0,neutral or dissatisfied
3792,103344,0,0,5.0,1,0,3,2,5,2,1,1,2,1,1,3,5,4,3,5,1,0,0,neutral or dissatisfied
3794,6088,1,1,5.0,0,1,1,3,3,3,4,1,3,1,1,2,5,4,4,3,1,4,4,neutral or dissatisfied
3795,11751,1,0,3.0,0,1,6,2,4,4,4,2,2,2,2,4,1,4,1,3,2,3,3,neutral or dissatisfied
3797,31280,1,1,2.0,0,0,0,3,2,3,4,1,3,1,1,2,4,3,2,4,1,0,0,neutral or dissatisfied
3798,118980,1,0,5.0,1,2,1,1,2,2,4,2,2,2,2,4,5,4,2,4,2,2,2,neutral or dissatisfied
3799,117968,1,0,2.0,1,0,0,2,5,3,2,4,3,4,4,3,3,4,3,4,4,0,0,neutral or dissatisfied
3800,1789,0,0,8.0,0,0,1,1,2,2,2,1,1,1,1,4,5,3,1,4,1,3,2,neutral or dissatisfied
3802,52636,0,1,4.0,0,0,0,3,3,3,3,2,3,1,2,1,2,3,2,4,2,0,0,neutral or dissatisfied
3804,117155,1,0,8.0,1,0,0,3,3,3,4,2,3,4,2,2,3,2,2,2,2,1,0,neutral or dissatisfied
3808,73472,1,0,2.0,1,0,3,1,2,2,4,1,2,1,1,1,3,4,2,3,1,0,1,neutral or dissatisfied
3810,98898,1,0,8.0,0,1,0,3,1,1,1,1,3,1,3,1,3,3,1,3,1,5,5,neutral or dissatisfied
3811,3951,0,0,2.0,0,1,6,3,3,3,3,3,3,3,3,1,1,4,4,4,3,0,0,neutral or dissatisfied
3813,62554,0,0,3.0,0,1,6,4,1,1,1,4,4,4,4,2,2,4,1,3,4,0,0,neutral or dissatisfied
3814,33445,1,0,8.0,1,0,7,2,1,2,2,1,2,3,3,3,2,3,2,3,2,0,3,neutral or dissatisfied
3816,43661,1,0,2.0,0,1,1,1,4,4,4,1,1,1,1,2,5,2,1,3,1,0,3,neutral or dissatisfied
3820,57843,1,0,3.0,1,0,5,2,4,2,1,5,2,5,5,5,5,4,3,5,5,1,0,neutral or dissatisfied
3821,91779,0,0,5.0,1,0,1,2,1,2,3,5,2,5,5,4,2,3,4,3,5,0,0,neutral or dissatisfied
3823,28560,0,1,6.0,0,1,8,3,3,3,4,2,3,2,2,3,3,4,2,4,2,3,0,neutral or dissatisfied
3826,70885,0,1,8.0,0,1,6,3,4,4,4,4,3,4,4,4,4,4,3,4,4,3,4,neutral or dissatisfied
3830,100354,1,0,1.0,1,0,3,2,5,3,1,4,3,4,4,5,2,5,4,4,4,0,0,neutral or dissatisfied
3831,80311,0,1,4.0,0,0,2,2,2,2,4,4,2,4,4,2,2,3,2,4,4,0,3,neutral or dissatisfied
3832,90904,0,0,7.0,0,0,1,2,2,1,2,2,2,2,2,3,4,4,4,4,2,0,0,neutral or dissatisfied
3834,95678,0,1,6.0,0,1,0,1,1,1,4,2,1,2,2,4,4,5,5,5,2,1,1,neutral or dissatisfied
3837,127220,1,0,8.0,1,2,1,2,3,2,2,3,5,4,4,4,2,4,4,4,1,0,0,neutral or dissatisfied
3838,44391,1,0,4.0,0,1,9,1,4,4,4,4,3,3,1,1,1,1,4,1,2,0,0,neutral or dissatisfied
3839,61361,0,0,5.0,0,1,7,4,5,2,2,4,3,4,4,4,3,4,1,4,3,1,2,neutral or dissatisfied
3841,14634,1,0,4.0,0,1,0,3,4,4,4,2,3,3,3,3,3,3,2,3,2,4,4,neutral or dissatisfied
3842,19067,1,0,7.0,0,0,1,1,3,3,3,2,3,4,1,1,1,1,3,1,3,4,4,neutral or dissatisfied
3843,71359,1,1,4.0,0,1,0,1,1,1,4,2,1,2,2,4,3,5,4,5,2,1,1,neutral or dissatisfied
3845,3059,0,0,2.0,1,0,0,1,1,1,2,3,1,3,3,4,3,2,1,2,3,0,0,neutral or dissatisfied
3846,111501,0,1,6.0,0,1,0,1,1,1,5,5,1,5,5,5,4,4,4,4,5,0,0,neutral or dissatisfied
3847,18671,1,0,7.0,1,0,0,2,3,2,3,4,4,3,3,3,2,3,3,3,2,0,0,neutral or dissatisfied
3848,78545,1,0,6.0,1,0,1,2,0,2,3,5,4,4,1,1,2,1,3,1,5,3,3,neutral or dissatisfied
3849,25276,0,0,2.0,1,0,1,3,2,3,2,5,3,5,5,4,1,1,4,1,5,0,0,neutral or dissatisfied
3850,60402,1,0,6.0,1,0,5,4,4,4,4,2,4,3,5,5,4,2,1,5,4,4,3,neutral or dissatisfied
3851,73665,0,1,2.0,0,1,0,3,0,3,3,4,3,4,4,4,3,4,3,5,4,0,0,neutral or dissatisfied
3853,60919,0,1,3.0,0,1,2,2,2,2,3,3,2,3,3,3,2,5,5,4,3,1,0,neutral or dissatisfied
3855,96864,1,0,4.0,0,0,0,1,4,4,4,1,1,1,1,4,2,4,4,4,1,0,0,neutral or dissatisfied
3856,127503,1,0,2.0,1,0,7,3,5,3,5,1,3,1,1,3,3,5,2,4,1,1,0,neutral or dissatisfied
3859,57784,0,0,8.0,1,0,8,2,4,2,2,2,5,5,2,3,3,1,5,4,5,0,4,neutral or dissatisfied
3860,67645,0,1,2.0,0,0,3,1,1,1,4,2,1,2,2,5,5,4,3,4,2,0,0,neutral or dissatisfied
3861,11474,1,0,4.0,0,2,0,2,2,4,4,2,2,2,2,3,4,2,2,2,2,0,0,neutral or dissatisfied
3863,76324,0,0,1.0,1,0,7,4,1,4,4,4,4,4,4,1,1,3,2,3,4,0,0,neutral or dissatisfied
3868,30534,0,0,4.0,1,0,1,4,2,3,4,2,3,2,2,3,3,3,2,3,2,0,0,neutral or dissatisfied
3869,88995,1,0,8.0,0,2,3,1,4,4,4,3,3,2,1,1,1,1,3,1,1,0,0,neutral or dissatisfied
3870,74289,1,0,2.0,0,0,7,2,4,4,4,2,2,3,2,1,3,4,2,3,2,0,0,neutral or dissatisfied
3873,52900,1,0,7.0,0,2,3,3,1,1,1,2,2,3,2,2,3,2,3,2,3,0,0,neutral or dissatisfied
3875,102424,0,0,7.0,1,0,0,1,4,2,4,4,2,4,4,4,4,4,5,4,4,0,0,neutral or dissatisfied
3876,71057,1,0,5.0,0,0,1,4,2,2,2,4,4,4,4,1,1,1,3,2,4,4,4,neutral or dissatisfied
3878,8411,1,0,6.0,0,1,2,2,5,5,5,3,4,4,2,2,1,2,2,2,3,0,4,neutral or dissatisfied
3880,108908,1,0,4.0,0,0,3,2,1,1,1,2,3,2,2,4,2,3,4,3,2,4,4,neutral or dissatisfied
3881,41161,1,0,8.0,1,0,1,1,5,1,1,3,5,4,5,5,1,5,5,5,3,0,0,neutral or dissatisfied
3887,23140,0,1,2.0,0,0,0,3,0,3,1,4,3,5,4,1,1,2,5,4,4,0,0,neutral or dissatisfied
3890,13828,1,0,7.0,0,0,1,3,4,4,4,4,4,3,3,3,3,3,4,3,2,4,4,neutral or dissatisfied
3891,24726,0,0,8.0,1,0,1,3,5,4,1,1,4,1,1,3,5,4,1,5,1,0,3,neutral or dissatisfied
3892,98367,0,0,1.0,1,0,3,3,3,3,4,1,3,1,1,3,5,4,4,4,1,4,4,neutral or dissatisfied
3893,61652,0,0,3.0,0,1,4,4,2,2,2,4,4,4,4,1,2,3,4,4,4,0,0,neutral or dissatisfied
3894,119738,0,0,5.0,1,0,4,3,3,3,3,2,3,2,2,1,3,3,4,4,2,0,0,neutral or dissatisfied
3895,53942,0,0,6.0,1,0,7,2,4,2,2,4,2,4,4,5,2,3,3,4,4,3,2,neutral or dissatisfied
3898,8237,0,0,8.0,1,0,1,4,2,4,3,4,4,3,4,1,2,4,1,3,4,0,0,neutral or dissatisfied
3899,30578,0,0,7.0,0,1,1,4,4,4,4,5,3,3,4,4,3,4,2,4,4,4,4,neutral or dissatisfied
3901,25267,0,0,7.0,0,0,1,1,2,2,2,1,1,1,1,4,5,4,2,3,1,0,0,neutral or dissatisfied
3902,103225,1,0,1.0,1,0,1,2,5,2,2,3,2,3,3,4,3,4,5,2,3,3,3,neutral or dissatisfied
3903,73407,0,1,7.0,0,0,2,3,3,3,3,2,3,5,2,4,2,5,3,3,2,0,1,neutral or dissatisfied
3904,107214,1,1,4.0,0,2,1,2,2,2,3,5,2,5,5,4,5,3,3,3,5,0,0,neutral or dissatisfied
3906,13325,1,0,8.0,1,1,2,3,4,3,4,3,4,4,4,4,3,4,3,4,5,0,0,neutral or dissatisfied
3907,69649,1,0,8.0,0,0,1,2,2,2,2,2,2,2,4,2,4,4,2,2,2,5,5,neutral or dissatisfied
3909,95804,0,1,8.0,0,1,3,2,2,2,3,1,2,1,1,3,2,5,5,4,1,0,0,neutral or dissatisfied
3911,11824,1,1,1.0,0,0,2,4,4,4,4,4,4,4,4,1,3,3,4,4,4,0,0,neutral or dissatisfied
3913,76587,0,1,2.0,0,1,1,3,4,3,1,4,3,4,4,3,5,4,3,4,4,0,0,neutral or dissatisfied
3914,118917,1,0,6.0,1,0,1,2,5,2,1,3,5,5,4,4,2,5,3,4,5,2,3,neutral or dissatisfied
3916,119763,0,0,8.0,1,2,5,1,1,1,2,3,1,3,3,4,3,2,1,2,3,1,3,neutral or dissatisfied
3922,109918,0,0,8.0,1,0,3,3,5,4,3,3,4,3,3,4,5,5,4,5,3,0,0,neutral or dissatisfied
3923,50853,1,0,5.0,1,0,0,4,4,0,4,1,0,1,1,4,2,4,4,4,1,3,2,neutral or dissatisfied
3924,38947,0,0,8.0,0,2,0,1,3,5,5,1,1,1,1,4,3,4,2,3,1,0,2,neutral or dissatisfied
3928,108655,0,0,3.0,0,1,6,3,3,3,3,3,3,3,3,1,1,2,3,3,3,2,2,neutral or dissatisfied
3929,66801,0,0,5.0,0,1,7,3,4,4,4,5,3,4,3,3,3,3,1,3,1,4,4,neutral or dissatisfied
3931,33271,0,0,4.0,1,2,0,1,3,1,2,5,1,5,5,4,2,2,4,4,5,0,0,neutral or dissatisfied
3932,110467,0,0,8.0,1,0,2,3,4,3,3,1,3,1,1,4,4,3,4,4,1,4,3,neutral or dissatisfied
3933,84029,1,0,8.0,1,2,0,2,3,2,2,3,1,4,2,2,2,2,2,2,4,1,0,neutral or dissatisfied
3934,96885,0,0,6.0,1,0,2,1,3,1,4,3,1,2,3,3,3,3,4,3,3,2,3,neutral or dissatisfied
3935,82038,1,0,5.0,1,0,5,1,4,1,2,4,1,4,4,5,3,5,5,4,4,0,0,neutral or dissatisfied
3940,61899,1,0,5.0,1,1,1,4,1,4,3,5,4,4,1,1,4,1,1,1,1,0,0,neutral or dissatisfied
3941,3895,1,0,8.0,0,1,0,2,4,4,4,2,3,4,2,2,2,2,3,2,1,0,0,neutral or dissatisfied
3945,43033,1,0,4.0,0,0,0,1,5,3,5,1,1,1,1,3,5,3,3,3,1,0,0,neutral or dissatisfied
3946,115339,1,0,8.0,0,0,0,2,5,2,2,1,4,3,2,2,2,2,2,2,1,0,1,neutral or dissatisfied
3948,1580,1,0,8.0,0,1,8,1,5,5,5,2,4,4,1,1,1,1,3,1,1,0,0,neutral or dissatisfied
3949,111232,0,0,1.0,1,0,5,2,5,2,2,1,2,1,1,3,5,3,4,4,1,3,3,neutral or dissatisfied
3950,65990,0,0,2.0,0,2,4,3,2,1,1,3,3,3,3,1,5,4,2,3,3,0,0,neutral or dissatisfied
3951,38728,0,0,1.0,1,1,0,4,5,4,2,3,4,3,3,4,5,4,4,4,3,0,0,neutral or dissatisfied
3952,57813,1,1,8.0,1,1,1,3,3,3,3,2,3,2,2,1,5,3,3,1,2,2,3,neutral or dissatisfied
3955,123194,1,0,8.0,1,0,1,3,1,3,4,1,3,4,5,5,3,5,4,5,3,0,2,neutral or dissatisfied
3957,31227,1,0,1.0,1,2,1,1,2,1,4,1,1,1,1,4,2,4,3,3,1,4,4,neutral or dissatisfied
3958,4539,0,1,3.0,0,1,2,2,2,2,1,3,2,3,3,5,5,5,4,4,3,0,0,neutral or dissatisfied
3959,52270,0,0,4.0,0,0,1,4,5,5,5,4,4,4,4,4,3,4,3,3,4,0,0,neutral or dissatisfied
3963,70170,0,0,2.0,1,2,1,2,5,2,4,1,2,1,1,5,4,5,5,5,1,3,1,neutral or dissatisfied
3964,32932,0,0,8.0,1,0,0,2,4,2,4,4,2,4,4,5,3,4,4,4,4,1,1,neutral or dissatisfied
3967,123925,0,0,8.0,1,0,1,2,5,2,5,4,2,4,4,5,4,1,1,4,4,0,0,neutral or dissatisfied
3968,98107,1,1,2.0,0,0,1,1,5,0,2,1,0,1,1,3,4,5,5,5,1,4,4,neutral or dissatisfied
3969,80178,0,0,5.0,1,0,7,4,4,4,3,4,4,4,4,5,4,4,4,3,4,0,0,neutral or dissatisfied
3970,82104,0,0,1.0,1,0,4,1,2,1,4,3,1,3,3,4,2,3,2,4,3,0,0,neutral or dissatisfied
3971,51107,1,0,1.0,1,0,0,2,5,0,3,3,0,3,3,3,5,4,4,4,3,0,0,neutral or dissatisfied
3975,4172,0,0,8.0,1,0,1,3,5,3,3,4,3,4,4,2,1,5,1,1,4,3,3,neutral or dissatisfied
3977,116157,0,0,3.0,1,0,0,3,3,3,4,2,3,2,2,2,4,3,4,4,2,4,4,neutral or dissatisfied
3979,10810,1,1,5.0,0,1,1,1,1,1,5,2,1,2,2,4,2,5,5,4,2,0,0,neutral or dissatisfied
3980,21369,0,1,2.0,0,0,1,3,0,2,2,4,2,4,4,5,1,2,5,1,4,0,0,neutral or dissatisfied
3981,108663,0,0,3.0,0,2,6,2,4,4,4,2,2,2,2,2,2,4,2,3,2,0,0,neutral or dissatisfied
3982,7444,1,0,5.0,1,0,1,3,4,3,4,4,3,3,4,4,2,4,5,4,4,0,0,neutral or dissatisfied
3985,7019,0,0,2.0,1,0,0,3,4,3,3,2,3,2,2,3,5,5,4,5,2,4,4,neutral or dissatisfied
3986,55390,1,0,3.0,1,0,1,4,5,4,1,1,4,1,1,4,2,5,3,5,1,0,0,neutral or dissatisfied
3989,118676,1,0,7.0,0,1,8,2,3,3,3,2,4,3,1,1,1,2,3,1,3,4,4,neutral or dissatisfied
3991,72150,0,0,1.0,1,0,2,1,3,1,4,3,1,3,3,4,3,4,4,4,3,4,4,neutral or dissatisfied
3992,128098,1,0,7.0,1,0,8,3,2,3,4,3,5,5,3,3,4,3,5,2,5,1,2,neutral or dissatisfied
3993,47834,1,0,5.0,0,0,1,4,3,3,3,4,3,4,4,2,5,3,3,3,4,0,0,neutral or dissatisfied
3996,21488,0,1,8.0,0,0,0,4,0,4,3,5,4,5,5,3,3,2,4,3,5,0,0,neutral or dissatisfied
4000,59585,0,0,6.0,0,0,2,1,0,0,4,4,1,5,4,2,5,3,1,3,4,2,0,neutral or dissatisfied
4001,85392,0,1,4.0,0,1,0,3,3,3,2,5,3,5,5,4,4,5,4,5,5,0,0,neutral or dissatisfied
4004,81020,0,0,8.0,0,1,8,3,2,2,2,1,4,4,3,3,3,3,3,3,4,0,0,neutral or dissatisfied
4005,22387,0,1,2.0,0,0,0,3,3,3,4,1,3,1,1,1,2,4,4,4,1,3,3,neutral or dissatisfied
4006,115593,1,1,8.0,0,0,1,2,3,2,3,4,2,4,4,3,1,3,2,3,4,4,4,neutral or dissatisfied
4007,108180,0,0,8.0,1,0,3,1,2,1,4,4,1,4,4,1,5,4,2,4,4,1,1,neutral or dissatisfied
4008,120115,1,1,2.0,0,1,5,2,2,2,3,3,2,4,3,4,2,5,5,4,3,0,0,neutral or dissatisfied
4009,43195,0,1,8.0,0,0,1,3,5,3,2,3,3,3,3,3,3,3,3,3,3,0,0,neutral or dissatisfied
4010,89022,0,0,8.0,1,1,7,3,2,3,3,2,4,4,2,2,3,2,4,2,1,0,0,neutral or dissatisfied
4011,62597,0,0,5.0,0,0,0,3,3,3,3,3,3,3,3,1,4,4,3,4,3,1,0,neutral or dissatisfied
4013,86825,0,0,3.0,0,1,9,2,3,2,3,2,2,2,4,2,3,3,2,2,2,5,5,neutral or dissatisfied
4017,101972,1,0,5.0,0,0,0,3,3,3,3,3,3,3,3,2,1,3,4,4,3,4,4,neutral or dissatisfied
4019,105812,0,0,2.0,1,0,2,3,1,3,2,5,3,5,5,3,4,3,3,3,5,0,0,neutral or dissatisfied
4024,47229,0,0,8.0,0,2,2,4,2,3,2,4,4,4,4,2,3,2,1,2,4,4,3,neutral or dissatisfied
4025,83290,1,0,8.0,1,0,7,3,3,3,3,4,3,3,5,5,3,5,2,5,2,0,4,neutral or dissatisfied
4027,31265,0,1,2.0,0,0,2,2,2,2,3,4,2,4,4,1,5,1,5,4,4,0,1,neutral or dissatisfied
4028,54708,0,0,8.0,0,0,2,1,5,5,5,1,1,1,1,1,3,3,3,4,1,3,4,neutral or dissatisfied
4029,121245,0,0,3.0,0,1,7,3,3,3,3,3,3,3,3,4,3,4,1,4,3,0,0,neutral or dissatisfied
4032,69446,1,0,8.0,1,0,3,2,4,2,4,1,2,1,2,2,2,4,5,2,2,0,0,neutral or dissatisfied
4033,43720,1,0,2.0,1,0,0,3,1,0,4,2,0,2,2,2,2,3,4,4,2,0,0,neutral or dissatisfied
4034,65151,1,0,1.0,1,0,0,2,5,2,2,1,2,1,1,5,3,4,3,4,1,0,0,neutral or dissatisfied
4037,16003,0,1,3.0,0,0,2,4,4,4,3,2,4,2,2,3,2,4,3,4,2,0,0,neutral or dissatisfied
4039,110496,0,0,8.0,1,0,2,1,5,1,1,4,1,4,4,3,3,5,4,4,4,4,3,neutral or dissatisfied
4040,26289,1,0,8.0,0,1,3,3,4,4,4,5,3,4,3,3,3,3,3,3,2,0,0,neutral or dissatisfied
4043,80379,1,1,2.0,0,0,0,2,3,2,3,1,2,1,1,3,3,2,4,3,1,3,2,neutral or dissatisfied
4045,31078,0,0,3.0,0,2,1,1,3,4,4,1,2,1,1,3,3,4,3,4,1,0,0,neutral or dissatisfied
4046,104504,1,0,5.0,0,1,6,4,2,2,2,4,4,4,1,2,2,4,4,4,4,5,5,neutral or dissatisfied
4047,36091,0,0,1.0,1,0,0,3,5,3,1,3,3,3,3,3,4,4,4,5,3,1,4,neutral or dissatisfied
4051,107952,0,0,2.0,0,2,1,1,3,2,3,1,1,1,1,2,4,4,2,3,1,0,0,neutral or dissatisfied
4052,129668,1,0,2.0,0,0,1,4,1,1,1,4,4,4,4,2,1,3,1,4,4,0,0,neutral or dissatisfied
4053,47487,1,0,7.0,1,0,1,2,4,2,3,5,4,5,4,4,2,4,3,4,5,4,4,neutral or dissatisfied
4055,13575,0,0,5.0,1,0,0,3,5,3,3,4,3,4,4,5,5,4,5,4,4,0,1,neutral or dissatisfied
4056,33575,0,1,8.0,0,0,0,1,4,1,3,2,1,2,2,3,2,3,4,3,2,0,0,neutral or dissatisfied
4058,61273,0,0,8.0,1,0,2,4,3,4,4,5,4,5,5,2,2,3,3,3,5,1,1,neutral or dissatisfied
4059,9797,1,0,8.0,1,2,0,2,5,4,4,4,2,1,5,5,4,5,3,5,4,1,1,neutral or dissatisfied
4060,39475,0,1,5.0,0,0,2,1,1,1,2,1,1,1,1,3,5,4,5,4,1,0,1,neutral or dissatisfied
4062,47734,1,0,3.0,0,1,8,2,4,4,4,2,2,2,2,3,1,3,4,3,2,0,3,neutral or dissatisfied
4064,118020,0,0,8.0,1,2,3,1,4,1,3,1,4,5,3,3,5,5,5,4,5,5,4,neutral or dissatisfied
4066,116320,1,0,3.0,1,0,0,1,2,2,3,5,2,5,5,2,2,4,2,3,5,0,0,neutral or dissatisfied
4067,47375,1,0,8.0,0,0,1,1,4,4,4,5,3,4,1,1,1,1,4,1,4,2,1,neutral or dissatisfied
4070,1138,0,0,8.0,1,0,0,1,1,1,2,1,1,1,1,3,5,2,4,3,1,0,0,neutral or dissatisfied
4075,98520,1,0,8.0,1,0,1,3,2,3,4,1,3,3,5,5,3,4,4,5,2,3,4,neutral or dissatisfied
4077,11087,1,0,8.0,1,0,1,2,4,5,4,2,5,5,5,5,5,5,3,5,3,0,0,neutral or dissatisfied
4078,5912,0,0,8.0,1,0,0,2,2,2,4,5,2,5,5,3,2,3,4,3,5,3,3,neutral or dissatisfied
4081,116258,1,0,8.0,1,0,0,4,1,4,2,2,3,2,2,2,4,2,1,2,1,3,2,neutral or dissatisfied
4082,11074,1,0,8.0,1,0,0,1,5,1,3,2,4,4,3,3,1,3,5,3,4,0,0,neutral or dissatisfied
4087,36720,0,0,,0,2,2,4,1,1,1,4,4,4,4,2,3,3,3,4,4,0,3,neutral or dissatisfied
4088,114314,1,0,8.0,1,0,2,2,5,2,1,4,4,5,4,4,2,4,4,4,5,0,0,neutral or dissatisfied
4089,40846,1,1,3.0,0,0,1,1,5,1,1,1,1,4,1,5,5,3,5,5,1,0,0,neutral or dissatisfied
4091,10086,1,0,6.0,0,1,0,1,1,3,1,1,1,1,1,1,1,1,1,1,3,0,0,neutral or dissatisfied
4093,5479,1,0,3.0,1,2,0,1,3,1,4,4,1,4,4,1,2,2,3,4,4,0,1,neutral or dissatisfied
4095,73984,1,0,1.0,0,2,7,3,3,5,3,3,1,3,1,1,4,3,3,4,3,1,0,neutral or dissatisfied
4096,54652,0,1,1.0,0,0,2,2,2,2,3,5,2,5,5,3,2,4,1,3,5,4,4,neutral or dissatisfied
4097,46194,1,0,8.0,0,1,5,2,1,1,1,4,3,3,2,2,2,2,2,2,3,0,0,neutral or dissatisfied
4103,40853,0,0,1.0,1,0,1,2,5,3,3,3,3,3,3,4,3,4,5,5,3,4,4,neutral or dissatisfied
4105,109683,0,0,2.0,1,0,2,2,2,2,1,2,2,2,2,1,3,1,3,1,2,4,3,neutral or dissatisfied
4107,97255,1,0,8.0,0,0,0,4,4,4,4,2,3,3,4,4,4,4,4,4,3,4,4,neutral or dissatisfied
